Year,Semester,Department,Code,num_students,Mean,SD,Kurtosis,Skewness,Dip,p(Dip),Shapiro,p(Shapiro),AD,p(AD),p(BIMT),LR-BIMT,logShap,logpShap
2004,1,CSC,100,488,68.9747060312864,22.2573100034801,2.68715042500877,-0.659962745501346,0.0102290839849662,0.991699778739359,0.945431411752143,2.03194356165389e-12,6.64538424226265,2.61649753848603e-16,0,0,0.815477911911669,3.09127204920579e-23
2003,1,CSC,301,79,65.0807570148418,23.1093898342644,2.30387273269965,-0.483578759725209,0.0452814511695206,0.269449920328987,0.949676286835929,0.00355590431295653,1.1635223390164,0.00456824178706027,0,0,0.84114353226194,9.51847764197908e-08
2003,2,CSC,302,53,72.2539393457924,17.8517021658064,2.37689793652948,-0.527241026415677,0.0320184770222942,0.979863027586995,0.954794315909225,0.0434025827018291,0.78904034102306,0.0381452006179482,0,0,0.90498262206868,0.000479767582300008
2000,2,CSC,201,100,66.1798619484081,23.1548097049788,2.57942255384951,-0.72838890811857,0.0311161958622017,0.733615581596058,0.924665755598734,2.51058976389422e-05,2.37501289818564,4.72120013683104e-06,0,0,0.789309296690289,1.17797665173941e-10
2004,1,CSC,105,104,68.5441532612632,20.3099573681451,2.87768526493057,-0.621791495030807,0.0305230534095179,0.734339381454961,0.958243605137476,0.00236859631834945,1.09811889980679,0.00674325803905465,0,0,0.822549598859924,7.66307654518312e-10
2002,2,CSC,100,513,66.4346867004263,24.5757798372931,2.41927847689165,-0.638155087119034,0.0133872573795051,0.826606398522948,0.93374044600479,2.6149123993837e-14,9.75952778880583,1.25974968082081e-23,0,0,0.803410986552326,1.77394331092137e-24
2003,1,CSC,300,72,63.5980102883997,24.3400344373632,2.3990318576496,-0.381593429326041,0.0333311621505179,0.846012445017627,0.961986378114452,0.0286240157827225,0.580683928223451,0.12625037113931,0,0,0.811718674294942,3.5948261266201e-08
2003,1,CSC,201,102,69.2748332999926,22.2580082358066,2.63664919106967,-0.735449761999266,0.020015717294345,0.994123102679905,0.928167202475043,3.30270705182121e-05,2.40702920146445,3.94665716105345e-06,0,0,0.811863754378603,4.44145773506056e-10
2003,2,CSC,400,39,69.4090932015231,22.1719630814461,2.08633881818554,-0.46574724755194,0.0481657240951914,0.723651759587017,0.930346203229859,0.0184357473650016,0.82809074467194,0.0296441673548433,0,0,0.880284747000041,0.000629510345996903
2000,1,CSC,302,56,62.4558825447821,24.2221609366748,2.1332479566324,-0.384252568350659,0.0450320778955639,0.552591690669727,0.955499198601846,0.037692313831572,0.753737993641018,0.0469233024695883,0,0,0.857101531614453,9.23248577541158e-06
2000,1,CSC,400,56,68.4167413352589,20.7423976262324,2.40083574077896,-0.449553009333903,0.0619462141725167,0.0959972341919147,0.955901394195841,0.0393205446501325,0.646980504239764,0.0868109198984557,0,0,0.883867826309942,6.21669902169655e-05
2000,1,CSC,101,299,66.4720928337117,23.9430278028482,2.21944299710915,-0.500101986148891,0.0211118815450309,0.493949745023098,0.943385510711934,2.65643274696219e-09,4.75042483957816,8.6512434746496e-12,0,0,0.851826355430893,2.86023984518514e-16
2001,2,CSC,200,204,65.70011453211,22.4008644591875,2.32065872399834,-0.398507786819351,0.0221228885242143,0.74193519020889,0.962726318271244,3.28557556338011e-05,1.77757870724705,0.000145819104356229,0,0,0.870037343902751,3.25886403404211e-12
2001,1,CSC,400,54,64.0704482084759,25.9236614663064,2.03532934772044,-0.550164514885425,0.0545915244128323,0.255168319048421,0.906733166908542,0.000487495014764211,1.6172934088063,0.000327277385242148,0,0,0.825585391670788,1.75338931941821e-06
2001,2,CSC,201,90,67.4927720204922,23.7348332726089,2.30349354456035,-0.600481506252815,0.0318710791901515,0.77040032881253,0.927884993808311,9.140647258182e-05,2.07524207095793,2.55623803632958e-05,0,0,0.83283089204958,1.09712490985186e-08
2004,2,CSC,101,295,66.8891061667948,23.00668557058,2.51182067671434,-0.584481814140799,0.0220864732237686,0.423910472789996,0.947210969020504,8.4435528841571e-09,3.93224435679218,8.18084786034686e-10,0,0,0.82094138252518,9.00604889690121e-18
2002,1,CSC,300,68,68.1336407338735,22.0123390567476,2.07905875525955,-0.27014683267093,0.0468923795543929,0.320422042263885,0.953901290792441,0.0134429172648927,0.837267130973984,0.0293646672768552,0,0,0.904406599020229,7.33635906067967e-05
2003,2,CSC,100,504,66.877559792145,23.0849786626799,2.4623210815549,-0.601455467727356,0.0149270831033155,0.672477153055021,0.945352682073324,1.12233513972179e-12,7.87167381208326,3.29408475009755e-19,0,0,0.779170424440986,1.58560616522e-25
2004,1,CSC,101,296,67.3541705982355,22.9783382237313,2.48620207547734,-0.668662122017832,0.0115947402880305,0.994789393485529,0.935300653307299,4.49437735753837e-10,5.76321511583086,3.20413820925725e-14,0,0,0.827155175072259,1.70611006019282e-17
2004,1,CSC,400,54,73.2182857079744,22.5759531584873,3.48093513341152,-1.12836587500591,0.0503603103239604,0.38096241745978,0.878888098691217,5.7318351856917e-05,2.18357224622071,1.2829441361994e-05,0,0,0.70854887619034,4.77336998421951e-09
2004,2,CSC,300,57,62.0336070157079,25.7142374910291,2.17339590250746,-0.552473043334332,0.0359379087326701,0.885069279798849,0.93233514789449,0.00335570866973473,1.35939956648738,0.00144554093761474,0,0,0.793375995588041,1.61161752573196e-07
2001,2,CSC,105,106,65.9289117537788,24.1183775345796,2.238879000765,-0.502989472483581,0.0304887467207695,0.721642768764305,0.942885290054109,0.000185537489653872,1.81943747419379,0.000110934470171342,0,0,0.834431307716924,1.52918146205221e-09
2001,1,CSC,202,109,60.4206888941522,24.8893431522996,1.978386977137,-0.197382848842201,0.0333694180663842,0.537032498122237,0.961849322611359,0.00328330817626687,1.0635963641633,0.00823005747715123,0,0,0.894144772717161,2.97811487676429e-07
2003,1,CSC,202,88,64.7372192500143,22.4522034212121,2.29552197962652,-0.388610151820247,0.0337743531116676,0.694259208992243,0.962945230119526,0.0128978921019594,0.958983019001352,0.0148170464663164,0,0,0.849260655702413,5.18483348763974e-08
2002,2,CSC,301,69,64.7359734731315,23.8942911069224,2.43897756271166,-0.453618177081272,0.0451381051963075,0.372702291966032,0.954149418774115,0.012907274531875,0.745881952692869,0.0496749896814682,0,0,0.835876127600873,2.86848524294368e-07
2002,2,CSC,101,282,66.2746966499539,22.848416449031,2.61574628193974,-0.545506822340724,0.015194137280931,0.963658286926061,0.957688607880998,2.61363626022862e-07,2.60297785405538,1.39873710677966e-06,0,0,0.777935932810738,2.84701682393723e-19
2000,2,CSC,301,48,66.9392589775938,22.9545830348244,2.3199425810388,-0.465405757048708,0.0492731002790676,0.517589118142733,0.949476081257707,0.0381128982963224,0.687239710166438,0.0681660882338523,0,0,0.849336647753073,2.08801412905946e-05
2002,1,CSC,400,59,67.5125886196034,25.9025424616675,2.11810827648704,-0.545818928751831,0.0387118368778487,0.771056176139683,0.920242622880483,0.000875147568672486,1.39940999335227,0.00115362200580572,0,0,0.838171013638621,1.63377354448795e-06
2000,1,CSC,202,101,68.6382127424442,22.3117491568996,2.95147176604512,-0.760508385452271,0.0296316472802572,0.801565855179858,0.941603006612786,0.000224031711994084,1.63270771710229,0.000319626709093441,0,0,0.711684116532022,8.67760852932886e-13
2001,2,CSC,101,300,67.5584042667054,23.5174058865838,2.45550832674895,-0.595000387054934,0.0173951402577811,0.819837163935769,0.941024911720459,1.41784216773569e-09,5.26865180815969,4.91133878447053e-13,0,0,0.779230181443206,7.88076120084005e-20
2004,2,CSC,202,100,67.406763023814,19.9365144248129,2.81114357473092,-0.522234394842762,0.0301723160146348,0.781620556336003,0.965771210326675,0.0105934686681796,0.717436734129052,0.0593641639527484,0,0,0.84971849472736,1.15784126909027e-08
2004,1,CSC,301,71,59.8229355884041,24.6558593993058,2.12025655079122,-0.243873227586558,0.0356014780656358,0.767204840997888,0.968146494775817,0.0680631091766014,0.547919168448288,0.153181926096116,0,0,0.867108459571859,2.12182352779188e-06
2004,1,CSC,333,65,66.3777498296185,24.4304017573348,2.48270098421022,-0.718470858135146,0.0348165514495634,0.85054501038156,0.918462620046189,0.000384952381339881,1.61281112212404,0.000343808307521249,0,0,0.802241796961104,6.39154269479806e-08
2001,1,CSC,333,56,64.4757702555107,22.4136707439234,2.10964191521272,-0.14559637835065,0.0549663721027445,0.220979771437498,0.958259943699148,0.0504381365318534,0.770287890840827,0.0426565280201667,0,0,0.88922819536604,9.34977520413161e-05
2002,2,CSC,200,209,66.3408979533874,23.4677055694324,2.58544547463481,-0.648125262753635,0.0194571303979097,0.894936143349017,0.9438175582374,3.002796792297e-07,3.11016567124483,7.96490717336201e-08,0,0,0.804456956633092,1.81649311872492e-15
2004,2,CSC,100,492,65.5119162310836,23.6293337836971,2.36741867087283,-0.541023623204409,0.0146791098171934,0.720607376022337,0.948883179518876,5.29709797432233e-12,6.68273958787643,2.13399504552779e-16,0,0,0.830821363576097,1.96120968829653e-22
2002,2,CSC,300,81,70.7018208549335,24.6386199296126,2.6556740179116,-0.846138461857633,0.0258154212047788,0.983996652801862,0.890860940866146,4.54542454914746e-06,2.90911739060022,2.23584312457122e-07,0,0,0.753855787983376,2.47015814870561e-10
2001,2,CSC,302,44,62.6653276698455,25.498357938356,1.7912479112866,-0.302961942436754,0.0462349803933036,0.702678558749285,0.928223635579864,0.00905951557375452,0.903997532605551,0.0193428689962408,0,0,0.878472548243494,0.000252868369012708
2003,2,CSC,200,206,66.5781395195119,23.570860060354,2.33925596706799,-0.518420861375554,0.0206343119999739,0.834028775586671,0.947555540224632,7.94518236877733e-07,2.80748771865524,4.35939938319403e-07,0,0,0.842835611109318,1.16161755223981e-13
2002,1,CSC,302,37,63.3877777775108,21.6404063280456,2.12116244339405,-0.118147595721201,0.0487820133753991,0.741113723150055,0.963998757264569,0.269686491900248,0.279137558322297,0.627460067333789,0,0,0.923411940708525,0.014085678318386
2002,2,CSC,105,85,66.4214429206197,23.5883397166982,2.43419607098053,-0.459123392983216,0.0382814381943101,0.494631384135141,0.956308577204112,0.00579758184040106,0.929316924792346,0.0175293758839853,0,0,0.62757064718965,2.31958108417884e-13
2002,1,CSC,101,283,66.3055946518823,24.7441458776196,2.23605094877787,-0.491482729875177,0.0180109566550894,0.811709797924727,0.942826480580339,5.0035339888307e-09,4.2396677959544,1.4719471847647e-10,0,0,0.83733410511339,1.4417156993876e-16
2000,2,CSC,333,56,64.2507144941071,23.3886664326078,1.90513163333625,-0.379860654776399,0.0419625985895882,0.680305773604842,0.933576326775146,0.00416947555262872,1.19224314076333,0.00376627793259134,0,0,0.883212055215438,5.91776284598715e-05
2003,1,CSC,333,85,64.7466099763947,24.0229742955862,2.09173018371127,-0.404348909858102,0.0299604381107866,0.881658957581643,0.94632695694571,0.00145731719492815,1.28572662501118,0.00228302509172118,0,0,0.861870804034472,2.15384276321902e-07
2001,1,CSC,200,201,68.2183038056347,21.743659493107,2.88258872778899,-0.719125241059662,0.0302892849456393,0.220747849438815,0.94292091670773,3.91872708251285e-07,2.86033878815513,3.23365102604973e-07,0,0,0.780628624830213,4.57122983456791e-16
2001,1,CSC,302,35,60.7385747102126,26.6224789842915,1.85495492191274,-0.318793904662254,0.0570619759858469,0.506872628833478,0.933935163507902,0.0366749154128823,0.772765612685305,0.0403958294373793,0,0,0.831563084341175,9.0436124677363e-05
2003,1,CSC,101,286,68.0370812994312,23.3154660369125,2.61049040584875,-0.674420109863117,0.0144829162080293,0.980466026416567,0.935345199937319,7.54629471089988e-10,5.14263111840728,9.82317770325194e-13,0,0,0.788350668652765,5.6923862948973e-19
2003,2,CSC,105,105,68.9904696364143,22.1511961701203,2.15207099749309,-0.448209068969622,0.022144389636697,0.990258969311317,0.943941535928486,0.000233657225024063,1.64024492906584,0.000307057144531718,0,0,0.881774383588781,1.24408104610571e-07
2001,2,CSC,333,47,69.8758245051411,22.0166817068476,3.80775901768932,-1.09288128909864,0.0407509617052122,0.842055702512541,0.90971858277305,0.00149291073522215,1.25170535479825,0.00262294773883545,0,0,0.684815805636294,9.236661264732e-09
2001,1,CSC,101,310,67.4296374343463,22.8534206304315,2.57593831974302,-0.59241370647892,0.0180620983585159,0.741542822249473,0.948815698347927,6.52254262723726e-09,3.88121251394421,1.09041083675234e-09,0,0,0.812645563257913,1.20635282590096e-18
2003,1,CSC,302,53,75.6199368943472,22.3253332165453,3.78852996369616,-1.20603753294553,0.077982076682281,0.0123335553728995,0.86390994123782,2.34137021603353e-05,2.20791054203693,1.11248900091372e-05,0,0,0.708833288109758,6.04249423120305e-09
2000,2,CSC,200,201,66.6519531148129,23.4114081366562,2.79638757170598,-0.678661160283748,0.0212545706272982,0.812530936915923,0.946435398284593,8.21046164621687e-07,2.55200552424301,1.83435376778485e-06,0,0,0.730296431870259,8.45748858154736e-18
2002,1,CSC,200,199,67.9404024291117,23.1845882748478,2.74064649271728,-0.706336162220184,0.0192858444621603,0.921731315698409,0.939196444757278,2.07167930990666e-07,3.16594394087431,5.80500846913477e-08,0,0,0.775675894886794,3.65815226976232e-16
2002,2,CSC,302,67,62.4984692059685,26.1707382980496,2.17011629710108,-0.494888575038819,0.0461614850024459,0.358230736350778,0.9363091801387,0.00194779050407766,1.27396546018385,0.0023970142022271,0,0,0.816691051094591,1.11169453663607e-07
2004,2,CSC,301,69,69.0700295992014,20.8254976952698,2.79672749110651,-0.814059938089911,0.0324640055725625,0.899373643518135,0.923185443298185,0.000403782343011874,1.84432774741003,9.23172439489805e-05,0,0,0.815777829546914,7.56887261933902e-08
2001,1,CSC,201,116,70.3439090955439,22.2874135889144,2.69600896186171,-0.72750272728177,0.0290415445117253,0.730556836193581,0.923853303749604,5.6697326105019e-06,2.74317440061557,5.98326998471047e-07,0,0,0.671698805214502,9.45761450463976e-15
2000,1,CSC,200,181,64.3884834480174,24.3024849286765,2.18588451095485,-0.373958326148712,0.0210626848072443,0.881184186008545,0.957240667725466,2.63278824396537e-05,1.9446334336665,5.63433927321449e-05,0,0,0.838710864929347,7.06962802380072e-13
2004,1,CSC,202,115,63.5047822602043,24.4923849815959,2.20228004060932,-0.351329994771297,0.0269454987146877,0.841744916901332,0.957331096367921,0.00104584506297763,1.33456977394889,0.0017594188578951,0,0,0.766398001799393,3.05176459926231e-12
2003,2,CSC,300,61,64.3201348305605,24.2927099020084,2.26397123227307,-0.573203716361047,0.0460086582496082,0.439604560734412,0.935061461662088,0.00298160367469447,1.37587274319851,0.00132497895140872,0,0,0.789597112321853,6.24590947180944e-08
2001,2,CSC,301,75,66.2630816799383,23.1853309668045,2.53295266753286,-0.618961595459644,0.039066632823729,0.563858408111061,0.940996426032798,0.00165021308953858,1.16195863930477,0.00459276184233953,0,0,0.816138363379241,2.98645896785624e-08
2003,1,CSC,400,27,67.2669731348963,27.413221045339,2.19160323108539,-0.625537392498392,0.0583813475036719,0.67930644807918,0.908450376024237,0.0209877670495196,0.85104642657765,0.024709547797275,0,0,0.793164149054528,0.000104451054709637
2000,2,CSC,400,62,66.915566458981,24.1936433518455,2.24889312899902,-0.417488386117643,0.0397681653077082,0.690824156902849,0.945993435898806,0.00859814571502031,0.889058188126093,0.0216830217532991,0,0,0.784528739715303,3.92150623546906e-08
2004,2,CSC,201,116,65.6469087495961,24.8049386892461,2.38272965999672,-0.520673760382126,0.0274367596170027,0.814932460487318,0.947597749367286,0.000189585276574935,1.55807650060248,0.000493196499731724,0,0,0.770284059750871,3.46165694381461e-12
2004,2,CSC,200,194,69.0360428031678,21.4957083598676,2.71779089622056,-0.539785980325047,0.0227344366981798,0.736222104607492,0.959637232858336,2.41626902280348e-05,1.6196131475366,0.000356279096000493,0,0,0.800013963229386,4.96891486484899e-15
2002,2,CSC,333,62,60.9411658365437,25.7109309475076,2.13935424773771,-0.337846197937822,0.0459826519132786,0.426722847236974,0.95344211173766,0.0196045131430831,0.771392593228938,0.042652030370519,0,0,0.814207090286596,2.20132897779479e-07
2002,2,CSC,202,116,68.9658059838423,23.7565250423516,2.65319843863212,-0.733141916303332,0.0209224962358834,0.990578137650921,0.927075223808871,8.80454688735328e-06,2.32394425337257,6.39556048872647e-06,0,0,0.79814997014579,2.51524958964578e-11
2000,2,CSC,302,40,65.7164367011575,23.1394509573798,2.33762509211468,-0.676427771915785,0.0371575225917421,0.970740712838859,0.916690837229835,0.0060694705422763,1.14686473747532,0.00469967407646895,0,0,0.824218153183858,2.257310500475e-05
2000,2,CSC,202,92,63.9471621572435,22.3849983975458,2.24724364861075,-0.420351134154972,0.0316433736167017,0.766096938250783,0.958698199372422,0.00529916272080524,0.959615822854005,0.0147952853904746,0,0,0.873619561661036,2.51294052182095e-07
2003,2,CSC,301,84,64.7209518662505,25.6155770597442,2.47356325900281,-0.672015788185922,0.032702672359633,0.77905735199164,0.929599592268314,0.000193164729085378,1.82697483667451,0.000104146211373718,0,0,0.76087646979225,2.2472523668587e-10
2001,2,CSC,400,38,66.612093192135,23.9787787197288,2.53983458436997,-0.708432460558043,0.0458319273919804,0.814626408578154,0.926810297063908,0.015936257204974,0.855987119167693,0.0251479099626504,0,0,0.800291581436876,1.05980620103442e-05
2000,2,CSC,300,58,69.17901179434,22.3396334966557,2.79712728117845,-0.815077965351044,0.0337002291246136,0.932791454229079,0.922037460519117,0.00115118628453539,1.48642029412629,0.000699279098373955,0,0,0.781392321315285,6.96369182169554e-08
2002,2,CSC,201,88,69.9766524557339,23.2633486550997,2.84641185166679,-0.829889058513617,0.0352127650038051,0.620078016862786,0.91752755419013,3.28076156246061e-05,2.17464570596904,1.45016030240234e-05,0,0,0.776894106259916,3.12835475436134e-10
2001,1,CSC,105,98,66.5576082185908,24.2534668122795,2.34737033140925,-0.495730921655021,0.0322121123638251,0.692108492321305,0.944302809014676,0.000413500321076393,1.25483519829561,0.00274793298495888,0,0,0.84071589520117,7.05733162268057e-09
2002,2,CSC,400,46,66.5402361765813,25.4076021237503,2.42554421877383,-0.636247791244372,0.0465902522600078,0.654742548171001,0.926049785210961,0.00610057502799259,0.990777200525251,0.011772530118582,0,0,0.788233102311378,1.0741471691954e-06
2001,2,CSC,300,59,68.1520345625949,23.3132815026179,2.12068779581706,-0.342664270395657,0.049305033269737,0.347286750218139,0.943054519491534,0.00810470156742093,0.911993173533439,0.0189389752109586,0,0,0.882009125226289,3.54979790625027e-05
2000,2,CSC,105,110,70.7883992554309,21.2346286489347,2.47975742715288,-0.533607560028026,0.0230596495594001,0.975895507640812,0.945411718275012,0.000203550730643496,1.43107516618386,0.00101293410174296,0,0,0.85839354943331,7.5216038387082e-09
2004,2,CSC,105,91,64.926237316864,22.960417100074,2.18649508800582,-0.401269341267188,0.0340417072752979,0.653596150600681,0.949617418338788,0.00147585639441206,1.49162196743433,0.000708488865053033,0,0,0.733185990240828,1.45166968347323e-11
2003,2,CSC,101,309,67.0241359086254,24.0307271993951,2.38900986461088,-0.619476175429388,0.0219284550784466,0.396156259038135,0.935165227152169,2.27955313798997e-10,5.90965472353298,1.43585884671383e-14,0,0,0.816343341970713,1.95875625490317e-18
2001,1,CSC,300,44,74.4202378993159,18.9346404985779,2.36235119497379,-0.498415411819626,0.0552077619710927,0.381881006748434,0.935784695581825,0.016685958782112,0.890767737245525,0.0208795467387164,0,0,0.883739364636815,0.000357286287742416
2000,1,CSC,333,56,65.6740940445518,24.310582419204,1.94315228643727,-0.368909506363201,0.0443084147313726,0.582434048665541,0.938066684872669,0.00642752961961474,1.10410030086668,0.00624963696138223,0,0,0.876818406928791,3.68622286847329e-05
2000,1,CSC,300,60,67.917746593165,23.3748642790499,2.11893614085632,-0.36813372555284,0.0371131287599954,0.81884485741508,0.946544333567123,0.0107472063023709,0.878532221885642,0.0229845212498286,0,0,0.877525088499268,2.19264992877442e-05
2001,1,CSC,301,78,66.2114537284782,22.8013555338194,2.92803864836728,-0.931580483881103,0.0362349749614165,0.667480088605612,0.89328948081695,8.11201646033359e-06,2.58664892058435,1.37922840781748e-06,0,0,0.758454334606266,5.34255853884656e-10
