Year,Semester,Department,Code,num_students,Mean,SD,Kurtosis,Skewness,Dip,p(Dip),Shapiro,p(Shapiro),AD,p(AD),p(BIMT),LR-BIMT,logShap,logpShap
2004,2,CSC,101,293,81.1706484641638,9.66838294068058,2.24304833162113,0.052019872307776,0.0273037542662116,0.135253020864713,0.982676436045352,0.00129467295113944,1.35906314991638,0.0015793807668327,0,0,0.982614228056389,0.00125927125017065
2002,1,CSC,300,71,79.112676056338,10.4711157759601,2.55465345869755,-0.027149519140794,0.0352112676056338,0.784211640797807,0.985479712042234,0.586826728386782,0.30450411867028,0.561165918225724,0,0,0.97909265928627,0.282978507293488
2003,2,CSC,100,496,82.5201612903226,8.56228497623952,2.8687825720044,-0.129349649290754,0.0267137096774194,0.0154766449437351,0.991874662047313,0.00822389485970989,0.594911379273242,0.119828420174708,0,0,0.982559004248092,1.14631105111411e-05
2004,1,CSC,101,303,76.3003300330033,8.75941687537919,2.82039827752627,0.0850462050984095,0.0292314945780292,0.0690523708125098,0.996199218176732,0.68256389639146,0.29571242692316,0.592869439277682,0,0,0.993677611040047,0.235691286348408
2004,1,CSC,400,41,81.9512195121951,10.7586040440017,2.47703623110392,-0.302610235187851,0.074390243902439,0.0691314881536844,0.963646314961088,0.210640512671331,0.435545842987587,0.285146336175261,0,0,0.948805921189226,0.0635446442628466
2004,2,CSC,300,43,77.0697674418605,10.5816448195678,2.4113414453341,0.0814270330658257,0.0465116279069767,0.709557850520689,0.984366771144499,0.815744695732074,0.192911868883286,0.889258719686029,0,0,0.981324262848787,0.699656273274369
2001,2,CSC,105,87,80.4827586206897,11.5455237162685,3.22794110291355,-0.561542589527153,0.0325670498084291,0.760757756678797,0.967504269527924,0.0275523901233551,0.765561044439409,0.0448349077128554,0,0,0.92794115673581,0.000120717508112538
2001,1,CSC,202,104,79.9807692307692,7.931724147134,3.36168579118741,-0.241999214049769,0.0384615384615385,0.32633019944854,0.986379949902945,0.369270810884779,0.380274196260885,0.396889129564228,0,0,0.971403838159664,0.0236977872134308
2003,1,CSC,202,118,78.2203389830509,10.034245288839,4.67035002493034,-0.661949419054513,0.0338983050847458,0.439101823563662,0.97184075928854,0.013920332603151,0.529612692990426,0.17283455795601,0,0,0.908984670536744,6.98286001149905e-07
2002,2,CSC,301,73,83.0547945205479,8.00328129054109,2.91185668352247,-0.216504178591247,0.0410958904109589,0.492613002958706,0.986606797512655,0.63555195185174,0.339522413615128,0.490094298663075,0,0,0.975866813365077,0.174387847834254
2002,2,CSC,101,312,80.8589743589744,8.66671106110639,2.68988822457862,-0.0999176060470782,0.0284455128205128,0.0772353604486811,0.993332985169049,0.18216680260392,0.491571254052303,0.217419785408654,0,0,0.985733079419228,0.00350578583236694
2000,2,CSC,301,53,83.6415094339623,8.85805661014667,2.72426353989241,-0.221129652034989,0.0566037735849057,0.215980348265715,0.984224400752073,0.705523185362173,0.21197851720995,0.848167279123656,0,0,0.973099141693893,0.273678699906127
2002,1,CSC,400,36,84.2222222222222,8.21187680344272,2.21671143201075,-0.302336210817712,0.0444444444444444,0.879108143371282,0.965554122516339,0.316782006304258,0.302462415697249,0.557501936679476,0,0,0.956510315200301,0.167470721720267
2000,1,CSC,202,97,78.2577319587629,12.1965486498875,2.95628225285472,-0.350476970140743,0.0287187039764359,0.861433571227436,0.981915896991823,0.202840831225845,0.275616048455419,0.651714724873327,0,0,0.950786851861522,0.00114923494419665
2001,2,CSC,101,296,77.1587837837838,9.54446101898492,3.09315326002826,-0.0063244240191613,0.0326576576576577,0.0267148554473674,0.993615234423141,0.243886893193204,0.524773916383253,0.179866976504728,0,0,0.985095764349991,0.00365389463676354
2004,2,CSC,202,105,82.3428571428571,9.36218721509827,2.68497610866111,-0.128525583392415,0.0421768707482993,0.18987329745298,0.986472883219325,0.36822772973812,0.30967015023333,0.550917227786453,0,0,0.977988226005049,0.0778741977287841
2004,1,CSC,301,73,78.6301369863014,9.96174188432239,2.35599458668483,0.0407811683204655,0.0428082191780822,0.41885939554385,0.984078900106084,0.487917698991605,0.319741463649564,0.526454352644648,0,0,0.982179486564632,0.391287110877225
2004,1,CSC,333,66,83.3484848484848,9.46165122073541,2.57314266296447,-0.0364079695374843,0.0454545454545455,0.39492889060991,0.974576572476125,0.192898212911166,0.333668671491921,0.504086424796434,0,0,0.970373419091748,0.115289539977643
2001,1,CSC,333,64,79.09375,9.93905036823047,2.68413274024446,-0.0608831643049867,0.046875,0.368070274333619,0.985304586346388,0.645744216730633,0.32952792479594,0.509227514079847,0,0,0.977340333072495,0.286699939367945
2002,2,CSC,200,202,81.8861386138614,9.26942794719571,2.6436831632026,-0.132165060402153,0.0280528052805281,0.330145434965167,0.989273574571773,0.135181168371038,0.32763760677409,0.516302324932988,0,0,0.980634237237924,0.0069034762264722
2004,2,CSC,100,507,80.6706114398422,10.8556821163105,2.39402126666729,-0.155167486443396,0.02465483234714,0.0350147750088444,0.984277007947317,2.71172517502165e-05,1.27008253967011,0.002637568859428,0,0,0.974412516064002,9.54742550525511e-08
2002,2,CSC,300,63,82.2539682539683,9.50206811778915,2.21236681742392,-0.0240320541270922,0.0365079365079365,0.811103753960296,0.979401484580214,0.371078219950627,0.271312537933547,0.662065310889757,0,0,0.976529526857526,0.270555864409029
2001,2,CSC,302,49,77.3877551020408,11.3501400992282,2.11458708106051,0.355241574434415,0.0408163265306122,0.818306700345035,0.955158410141292,0.0599110617624073,0.632834347319864,0.0934673780877152,0,0,0.965799527896295,0.16391684165635
2003,2,CSC,200,230,78.8173913043478,10.4656498711798,2.61784665069218,-0.106324871322236,0.0326086956521739,0.0840080242494328,0.989073736410963,0.0785339839650505,0.500428538693541,0.206266538713812,0,0,0.978994027781339,0.00169753292186366
2002,1,CSC,302,48,83.9166666666667,10.2206160728109,2.45812194432742,-0.514044594007871,0.0416666666666667,0.804203680639906,0.95320688554771,0.0537190279467791,0.62009984803759,0.100476594749255,0,0,0.931660060005946,0.00785419068834558
2002,2,CSC,105,105,82.4666666666667,11.0827886891434,2.64636539296323,-0.398045083467824,0.0333333333333333,0.572254484362589,0.973737667924187,0.0349750411080392,0.504376906137324,0.199362759339479,0,0,0.953393338220529,0.00100718620450033
2002,1,CSC,101,292,80.291095890411,11.3222490038966,2.45074649853264,-0.181426768057351,0.0256849315068493,0.19777586921296,0.983382452920864,0.00182128068524259,0.716242518668196,0.0610325690621636,0,0,0.971508958700099,1.5133999565488e-05
2000,2,CSC,333,75,84.76,8.15862998568039,2.8808324034225,-0.0961589911723893,0.0544444444444444,0.0919714573273274,0.977118730016151,0.192088456497795,0.37177271412628,0.412968273441947,0,0,0.969447385837889,0.0666205293862752
2003,1,CSC,333,54,80.3888888888889,10.131990559826,2.83908317758809,-0.182588302374018,0.037037037037037,0.879673291926612,0.987406255926104,0.839350233392362,0.168438119005245,0.931808030626303,0,0,0.97258419888803,0.249920418911705
2001,1,CSC,200,211,82.0379146919431,8.70404850587862,3.01303525227444,-0.284701982365363,0.0308056872037915,0.174320803749041,0.989065318391086,0.108098710759212,0.463686417475969,0.253493484340957,0,0,0.972957293936282,0.00044097933440522
2001,1,CSC,302,60,76.2,10.958782562595,2.8803713345903,0.00665145005693243,0.05,0.310447936929758,0.975304810478259,0.262831749522314,0.535264232176033,0.163885918934038,0,0,0.965940526535131,0.0921516274614206
2003,1,CSC,101,290,80.7310344827586,9.07580926446976,2.7843771270054,-0.21294883977493,0.0320689655172414,0.036302204312335,0.98911829234472,0.0287065155291529,0.823039266669412,0.0332186663412777,0,0,0.976141238777599,9.20218011426076e-05
2003,2,CSC,105,111,80.2792792792793,9.74415551746619,2.3600112561832,-0.119670952100019,0.036036036036036,0.382623801999817,0.984276369895497,0.2184915460406,0.381145676722241,0.395419787643927,0,0,0.975816050927105,0.0411226784449573
2001,2,CSC,333,59,80.8305084745763,10.0535678044695,2.52764010509158,-0.00234240621384399,0.0508474576271186,0.296135121278144,0.983881072955513,0.62308785378818,0.287964417841607,0.606862406701927,0,0,0.979405794230019,0.415270353168326
2001,1,CSC,101,311,83.0675241157556,10.0038028242762,3.00222411929714,-0.446027554423096,0.0289389067524116,0.0674910488439825,0.978301691631293,0.000118877826801229,1.19710396386427,0.00396431568244604,0,0,0.954930660314558,3.4472047205612e-08
2003,1,CSC,302,73,80.9452054794521,9.66363517258689,2.55728288464593,-0.07396155935634,0.0365296803652968,0.706185501904232,0.988632316504016,0.759291049140954,0.170770487909081,0.928951498173603,0,0,0.982110990468439,0.388079381580603
2000,2,CSC,200,224,78.8571428571429,10.9313857944714,2.61984643817439,-0.196939686227114,0.0245535714285714,0.474613109588829,0.986017296927212,0.0267841138787304,0.578179138985831,0.13144317003149,0,0,0.970651029997693,0.000133185147396927
2002,1,CSC,200,217,78.2027649769585,9.39983213527562,2.71143608726935,0.00774842817299738,0.0314900153609831,0.138424526807726,0.991130907855125,0.208590294021409,0.372929338581457,0.416058727687295,0,0,0.985912068841705,0.0300259720013129
2002,2,CSC,302,46,77.3478260869565,11.0498212983124,3.16939514712458,-0.464641698106754,0.0380434782608696,0.92159096654415,0.981190803570503,0.655059414696818,0.212191648332919,0.846278470718558,0,0,0.944976908367739,0.0301298253016585
2004,2,CSC,301,51,79.2156862745098,9.40917366295297,2.6107112207,-0.274773301840172,0.0409982174688057,0.78836479257344,0.976924006827831,0.417614744733429,0.406462915852565,0.338312675220668,0,0,0.961787459987362,0.0994150301729095
2001,1,CSC,201,96,76.9166666666667,10.3625506580354,2.87635836798857,0.0938988851470626,0.0424107142857143,0.237157891627739,0.984767414643887,0.33282106530456,0.48972323184671,0.216313441167287,0,0,0.981099856487518,0.181506007508164
2000,1,CSC,200,203,82.2068965517241,8.9091426910363,2.47209371781994,-0.0389043243982394,0.0334271639690359,0.110191702275379,0.987525555627049,0.0721404192045091,0.577707836000599,0.131649814953038,0,0,0.983326963405545,0.016666979115863
2004,1,CSC,202,85,82.7529411764706,9.55797582968195,2.62117191579959,-0.334288006029451,0.0431372549019608,0.290338827455064,0.980627792218445,0.230825140681713,0.439789874209055,0.285599956410864,0,0,0.965331520290475,0.0219176052570491
2003,2,CSC,300,61,79.9344262295082,6.86505365955969,2.48711910854237,0.306048744632387,0.0491803278688525,0.32537466546187,0.976041897371253,0.274768775621347,0.401917376241244,0.34888959894725,0,0,0.982128906438417,0.513547609720912
2001,2,CSC,301,60,78.1833333333333,12.2148723834772,2.95086139127362,-0.506276660397267,0.0416666666666667,0.63534453118323,0.971490555442217,0.17252796450501,0.437246116813945,0.286895299008679,0,0,0.933940175324639,0.00292999079790562
2003,1,CSC,400,57,81.7543859649123,8.75924144985982,2.03227358247207,0.312112233290479,0.043859649122807,0.585832666121408,0.956695142624987,0.039912360293277,0.893893905069589,0.0209640650899718,0,0,0.964101417232915,0.0887309499285571
2000,2,CSC,400,61,80.5245901639344,10.8637110868816,3.15096199882247,-0.421246127296508,0.0526932084309134,0.224129489465956,0.975446724587744,0.257395415419228,0.406907937386343,0.339478446029877,0,0,0.947036997958271,0.0104443277481004
2004,2,CSC,201,103,83.5631067961165,8.74101208178853,2.08741916902913,0.0119805104281343,0.0339805825242718,0.553729850312897,0.971509463149253,0.0252609134359443,0.855729722896015,0.0269318700899101,0,0,0.970611044360926,0.0214591477357886
2004,2,CSC,200,200,76.45,10.6255357535633,2.56089538331328,-0.153173042942097,0.0351923076923077,0.0789894364195425,0.990697834050243,0.225439046639811,0.609047700708857,0.111957519690203,0,0,0.977521194067293,0.00268421756643302
2002,2,CSC,333,43,78.1395348837209,12.0486738953156,2.18846808995529,-0.326959760113951,0.0448504983388704,0.76689180718377,0.966389176135865,0.236197032316666,0.443979206299595,0.272585561078222,0,0,0.948217869020982,0.0513311227686118
2002,2,CSC,202,117,81.2991452991453,10.3142560843492,2.81654110016231,-0.208089996163854,0.0341880341880342,0.430972886872588,0.984433062186128,0.195914958019712,0.290924154337247,0.603723286144553,0,0,0.969464170656654,0.00904600386057701
2000,2,CSC,302,63,79.9047619047619,7.78276484107213,3.20467386932481,0.253668009513583,0.0396825396825397,0.681527210848215,0.985121728642047,0.645867882667738,0.289458844447893,0.603016758286238,0,0,0.988623628873362,0.83002585960753
2000,2,CSC,202,88,79.9886363636364,8.70261463971594,2.45617908787889,0.161776272231793,0.0435606060606061,0.254869225053143,0.983265777535795,0.316258748293686,0.295617180240995,0.587679836707814,0,0,0.984232831916713,0.364271904559346
2003,2,CSC,301,39,82.4358974358974,9.99682810694123,3.38763471310163,-0.798855975090652,0.0641025641025641,0.234296741062542,0.949251597405371,0.0775395642199306,0.68537804066959,0.0678093512282759,0,0,0.912782778155726,0.00523851724966486
2001,2,CSC,400,60,79.9666666666667,10.5669241979703,2.4636775718067,-0.0682760063668745,0.0509803921568627,0.281712466366932,0.964577085368049,0.0789418892957952,0.859290541391829,0.0256739062021677,0,0,0.956627051638204,0.0322536727074367
2000,2,CSC,300,55,76.9454545454546,9.96924563775307,2.52168733866092,-0.279899455564388,0.0454545454545455,0.550994122637214,0.980997195638313,0.531626171131151,0.2876312746656,0.606996544163466,0,0,0.965601357915669,0.116374413758785
2002,2,CSC,201,109,83.1651376146789,10.0051040321353,3.34057842992298,-0.338246883091583,0.0504587155963303,0.0406307586654895,0.972418265080256,0.0230185260435917,0.432100577524409,0.299497852117808,0,0,0.948667089261364,0.000363027960560459
2001,1,CSC,105,97,83.9175257731959,8.36369897121481,1.99263810670597,0.0703998986391798,0.0399484536082474,0.317117147596678,0.970866578907613,0.029540654743644,0.834054769006755,0.0304177842036827,0,0,0.971847583220074,0.0350140256248347
2002,2,CSC,400,65,83.4,9.51117763476216,2.67125036389599,-0.212399959996417,0.0487179487179487,0.292816203889521,0.972867648393572,0.163371331752258,0.454983828816921,0.260464391369175,0,0,0.960507953467552,0.0364434048448279
2001,2,CSC,300,71,78.6478873239437,11.7401613417355,2.81575772452311,-0.459960339946173,0.0383411580594679,0.644028424273253,0.974511138505987,0.157389250768102,0.48414511715761,0.221486363215856,0,0,0.942916993697314,0.00289023031718278
2000,2,CSC,105,84,78.2142857142857,7.30088528807794,2.74401604874742,0.198804554025596,0.0535714285714286,0.0700348589813921,0.987018587983907,0.565655420163456,0.436983204208843,0.290005410157225,0,0,0.989331343647702,0.724549591764578
2004,2,CSC,105,112,80.8035714285714,9.10582358526801,2.86479657009976,0.0769781112533376,0.0385551948051948,0.26909609160626,0.982807230198383,0.160137880465068,0.470829600627766,0.241478982848466,0,0,0.980304783324609,0.0972804972110457
2003,2,CSC,101,284,75.9823943661972,10.1614027529436,2.85124267276685,-0.105396101608947,0.028672032193159,0.0999455150448667,0.995108078327161,0.506707788852919,0.322753630301406,0.52558821757092,0,0,0.98212566999105,0.00127733742511522
2001,1,CSC,300,56,83.625,9.8082757265114,3.07194085352721,-0.488447722317286,0.0357142857142857,0.901109140629615,0.97470322686301,0.285862538148589,0.307560806247807,0.551025660703286,0,0,0.950218834917453,0.0217518235858075
2000,1,CSC,333,63,74.4920634920635,11.6714056646769,3.38167086590514,-0.373419395809004,0.0365079365079365,0.811103753960296,0.983623455844107,0.566233140490622,0.335602553984785,0.501737101380861,0,0,0.943912365175318,0.00631189830452266
2000,1,CSC,300,70,79.0428571428571,9.83551051449519,2.79600616835194,-0.152580251635173,0.051948051948052,0.167499498657232,0.989154957205239,0.810273617690416,0.242198925023715,0.761177047583979,0,0,0.976149310729116,0.201880073052688
2001,1,CSC,301,58,82.3620689655172,9.31646020396172,2.4078768987173,-0.155945681757068,0.0495689655172414,0.351733005668222,0.980422926819024,0.469928843658465,0.272229330500217,0.657952404093714,0,0,0.971306451500786,0.184621073878608
